"WasdeNumber","ReportDate","ReportTitle","Attribute","ReliabilityProjection","Commodity","Region","MarketYear","ProjEstFlag","AnnualQuarterFlag","Value","Unit","ReleaseDate","ReleaseTime","ForecastYear","ForecastMonth"
"663","August 2025","Mexico Sugar Supply and Use and High Fructose Corn Syrup Consumption","Beginning Stocks","","Sugar","Mexico","2024/25","Est.","Annual","1418.00","1000 Metric Tons, Actual Weight","2025-08-12","12:00:00.0000000","2025","8"
"663","August 2025","Mexico Sugar Supply and Use and High Fructose Corn Syrup Consumption","Domestic","","Sugar","Mexico","2024/25","Est.","Annual","4459.00","1000 Metric Tons, Actual Weight","2025-08-12","12:00:00.0000000","2025","8"
"663","August 2025","Mexico Sugar Supply and Use and High Fructose Corn Syrup Consumption","Ending Stocks","","Sugar","Mexico","2024/25","Est.","Annual","1064.00","1000 Metric Tons, Actual Weight","2025-08-12","12:00:00.0000000","2025","8"
"663","August 2025","Mexico Sugar Supply and Use and High Fructose Corn Syrup Consumption","Exports","","Sugar","Mexico","2024/25","Est.","Annual","840.00","1000 Metric Tons, Actual Weight","2025-08-12","12:00:00.0000000","2025","8"
"663","August 2025","Mexico Sugar Supply and Use and High Fructose Corn Syrup Consumption","Imports","","Sugar","Mexico","2024/25","Est.","Annual","175.00","1000 Metric Tons, Actual Weight","2025-08-12","12:00:00.0000000","2025","8"
"663","August 2025","Mexico Sugar Supply and Use and High Fructose Corn Syrup Consumption","Production","","Sugar","Mexico","2024/25","Est.","Annual","4771.00","1000 Metric Tons, Actual Weight","2025-08-12","12:00:00.0000000","2025","8"
"663","August 2025","Mexico Sugar Supply and Use and High Fructose Corn Syrup Consumption","Beginning Stocks","","Sugar","Mexico","2025/26","Proj.","Annual","1064.00","1000 Metric Tons, Actual Weight","2025-08-12","12:00:00.0000000","2025","8"
"663","August 2025","Mexico Sugar Supply and Use and High Fructose Corn Syrup Consumption","Domestic","","Sugar","Mexico","2025/26","Proj.","Annual","4569.00","1000 Metric Tons, Actual Weight","2025-08-12","12:00:00.0000000","2025","8"
"663","August 2025","Mexico Sugar Supply and Use and High Fructose Corn Syrup Consumption","Ending Stocks","","Sugar","Mexico","2025/26","Proj.","Annual","1081.00","1000 Metric Tons, Actual Weight","2025-08-12","12:00:00.0000000","2025","8"
"663","August 2025","Mexico Sugar Supply and Use and High Fructose Corn Syrup Consumption","Exports","","Sugar","Mexico","2025/26","Proj.","Annual","650.00","1000 Metric Tons, Actual Weight","2025-08-12","12:00:00.0000000","2025","8"
"663","August 2025","Mexico Sugar Supply and Use and High Fructose Corn Syrup Consumption","Imports","","Sugar","Mexico","2025/26","Proj.","Annual","142.00","1000 Metric Tons, Actual Weight","2025-08-12","12:00:00.0000000","2025","8"
"663","August 2025","Mexico Sugar Supply and Use and High Fructose Corn Syrup Consumption","Production","","Sugar","Mexico","2025/26","Proj.","Annual","5094.00","1000 Metric Tons, Actual Weight","2025-08-12","12:00:00.0000000","2025","8"
"663","August 2025","U.S. Sugar Supply and Use","Beet Sugar","","Sugar","United States","2023/24","","Annual","5172.00","1000 Short Tons, Raw Value","2025-08-12","12:00:00.0000000","2025","8"
"663","August 2025","U.S. Sugar Supply and Use","Beginning Stocks","","Sugar","United States","2023/24","","Annual","1843.00","1000 Short Tons, Raw Value","2025-08-12","12:00:00.0000000","2025","8"
"663","August 2025","U.S. Sugar Supply and Use","Cane Sugar","","Sugar","United States","2023/24","","Annual","4141.00","1000 Short Tons, Raw Value","2025-08-12","12:00:00.0000000","2025","8"
"663","August 2025","U.S. Sugar Supply and Use","Deliveries","","Sugar","United States","2023/24","","Annual","12534.00","1000 Short Tons, Raw Value","2025-08-12","12:00:00.0000000","2025","8"
"663","August 2025","U.S. Sugar Supply and Use","Ending Stocks","","Sugar","United States","2023/24","","Annual","2131.00","1000 Short Tons, Raw Value","2025-08-12","12:00:00.0000000","2025","8"
"663","August 2025","U.S. Sugar Supply and Use","Exports","","Sugar","United States","2023/24","","Annual","249.00","1000 Short Tons, Raw Value","2025-08-12","12:00:00.0000000","2025","8"
"663","August 2025","U.S. Sugar Supply and Use","Exports - Other","","Sugar","United States","2023/24","","Annual","106.00","1000 Short Tons, Raw Value","2025-08-12","12:00:00.0000000","2025","8"
"663","August 2025","U.S. Sugar Supply and Use","Florida","","Sugar","United States","2023/24","","Annual","2079.00","1000 Short Tons, Raw Value","2025-08-12","12:00:00.0000000","2025","8"
"663","August 2025","U.S. Sugar Supply and Use","Food","","Sugar","United States","2023/24","","Annual","12428.00","1000 Short Tons, Raw Value","2025-08-12","12:00:00.0000000","2025","8"
"663","August 2025","U.S. Sugar Supply and Use","High-tier tariff/other","","Sugar","United States","2023/24","","Annual","1231.00","1000 Short Tons, Raw Value","2025-08-12","12:00:00.0000000","2025","8"
"663","August 2025","U.S. Sugar Supply and Use","Imports","","Sugar","United States","2023/24","","Annual","3840.00","1000 Short Tons, Raw Value","2025-08-12","12:00:00.0000000","2025","8"
"663","August 2025","U.S. Sugar Supply and Use","Louisiana","","Sugar","United States","2023/24","","Annual","2022.00","1000 Short Tons, Raw Value","2025-08-12","12:00:00.0000000","2025","8"
"663","August 2025","U.S. Sugar Supply and Use","Mexico","","Sugar","United States","2023/24","","Annual","521.00","1000 Short Tons, Raw Value","2025-08-12","12:00:00.0000000","2025","8"
"663","August 2025","U.S. Sugar Supply and Use","Miscellaneous","","Sugar","United States","2023/24","","Annual","81.00","1000 Short Tons, Raw Value","2025-08-12","12:00:00.0000000","2025","8"
"663","August 2025","U.S. Sugar Supply and Use","Non-program","","Sugar","United States","2023/24","","Annual","1752.00","1000 Short Tons, Raw Value","2025-08-12","12:00:00.0000000","2025","8"
"663","August 2025","U.S. Sugar Supply and Use","Other Program","","Sugar","United States","2023/24","","Annual","300.00","1000 Short Tons, Raw Value","2025-08-12","12:00:00.0000000","2025","8"
"663","August 2025","U.S. Sugar Supply and Use","Production","","Sugar","United States","2023/24","","Annual","9313.00","1000 Short Tons, Raw Value","2025-08-12","12:00:00.0000000","2025","8"
"663","August 2025","U.S. Sugar Supply and Use","Stocks to Use Ratio","","Sugar","United States","2023/24","","Annual","16.60","1000 Short Tons, Raw Value","2025-08-12","12:00:00.0000000","2025","8"
"663","August 2025","U.S. Sugar Supply and Use","Texas","","Sugar","United States","2023/24","","Annual","40.00","1000 Short Tons, Raw Value","2025-08-12","12:00:00.0000000","2025","8"
"663","August 2025","U.S. Sugar Supply and Use","Total Supply","","Sugar","United States","2023/24","","Annual","14995.00","1000 Short Tons, Raw Value","2025-08-12","12:00:00.0000000","2025","8"
"663","August 2025","U.S. Sugar Supply and Use","Total Use","","Sugar","United States","2023/24","","Annual","12864.00","1000 Short Tons, Raw Value","2025-08-12","12:00:00.0000000","2025","8"
"663","August 2025","U.S. Sugar Supply and Use","TRQ","","Sugar","United States","2023/24","","Annual","1788.00","1000 Short Tons, Raw Value","2025-08-12","12:00:00.0000000","2025","8"
"663","August 2025","U.S. Sugar Supply and Use","Beet Sugar","","Sugar","United States","2024/25","Est.","Annual","5415.00","1000 Short Tons, Raw Value","2025-08-12","12:00:00.0000000","2025","8"
"663","August 2025","U.S. Sugar Supply and Use","Beginning Stocks","","Sugar","United States","2024/25","Est.","Annual","2131.00","1000 Short Tons, Raw Value","2025-08-12","12:00:00.0000000","2025","8"
"663","August 2025","U.S. Sugar Supply and Use","Cane Sugar","","Sugar","United States","2024/25","Est.","Annual","3971.00","1000 Short Tons, Raw Value","2025-08-12","12:00:00.0000000","2025","8"
"663","August 2025","U.S. Sugar Supply and Use","Deliveries","","Sugar","United States","2024/25","Est.","Annual","12155.00","1000 Short Tons, Raw Value","2025-08-12","12:00:00.0000000","2025","8"
"663","August 2025","U.S. Sugar Supply and Use","Ending Stocks","","Sugar","United States","2024/25","Est.","Annual","2439.00","1000 Short Tons, Raw Value","2025-08-12","12:00:00.0000000","2025","8"
"663","August 2025","U.S. Sugar Supply and Use","Exports","","Sugar","United States","2024/25","Est.","Annual","125.00","1000 Short Tons, Raw Value","2025-08-12","12:00:00.0000000","2025","8"
"663","August 2025","U.S. Sugar Supply and Use","Exports - Other","","Sugar","United States","2024/25","Est.","Annual","110.00","1000 Short Tons, Raw Value","2025-08-12","12:00:00.0000000","2025","8"
"663","August 2025","U.S. Sugar Supply and Use","Florida","","Sugar","United States","2024/25","Est.","Annual","1927.00","1000 Short Tons, Raw Value","2025-08-12","12:00:00.0000000","2025","8"
"663","August 2025","U.S. Sugar Supply and Use","Food","","Sugar","United States","2024/25","Est.","Annual","12045.00","1000 Short Tons, Raw Value","2025-08-12","12:00:00.0000000","2025","8"
"663","August 2025","U.S. Sugar Supply and Use","High-tier tariff/other","","Sugar","United States","2024/25","Est.","Annual","864.00","1000 Short Tons, Raw Value","2025-08-12","12:00:00.0000000","2025","8"
"663","August 2025","U.S. Sugar Supply and Use","Imports","","Sugar","United States","2024/25","Est.","Annual","3202.00","1000 Short Tons, Raw Value","2025-08-12","12:00:00.0000000","2025","8"
"663","August 2025","U.S. Sugar Supply and Use","Louisiana","","Sugar","United States","2024/25","Est.","Annual","2044.00","1000 Short Tons, Raw Value","2025-08-12","12:00:00.0000000","2025","8"
"663","August 2025","U.S. Sugar Supply and Use","Mexico","","Sugar","United States","2024/25","Est.","Annual","497.00","1000 Short Tons, Raw Value","2025-08-12","12:00:00.0000000","2025","8"
"663","August 2025","U.S. Sugar Supply and Use","Miscellaneous","","Sugar","United States","2024/25","Est.","Annual",".00","1000 Short Tons, Raw Value","2025-08-12","12:00:00.0000000","2025","8"
"663","August 2025","U.S. Sugar Supply and Use","Non-program","","Sugar","United States","2024/25","Est.","Annual","1361.00","1000 Short Tons, Raw Value","2025-08-12","12:00:00.0000000","2025","8"
"663","August 2025","U.S. Sugar Supply and Use","Other Program","","Sugar","United States","2024/25","Est.","Annual","325.00","1000 Short Tons, Raw Value","2025-08-12","12:00:00.0000000","2025","8"
"663","August 2025","U.S. Sugar Supply and Use","Production","","Sugar","United States","2024/25","Est.","Annual","9386.00","1000 Short Tons, Raw Value","2025-08-12","12:00:00.0000000","2025","8"
"663","August 2025","U.S. Sugar Supply and Use","Stocks to Use Ratio","","Sugar","United States","2024/25","Est.","Annual","19.90","1000 Short Tons, Raw Value","2025-08-12","12:00:00.0000000","2025","8"
"663","August 2025","U.S. Sugar Supply and Use","Texas","","Sugar","United States","2024/25","Est.","Annual",".00","1000 Short Tons, Raw Value","2025-08-12","12:00:00.0000000","2025","8"
"663","August 2025","U.S. Sugar Supply and Use","Total Supply","","Sugar","United States","2024/25","Est.","Annual","14719.00","1000 Short Tons, Raw Value","2025-08-12","12:00:00.0000000","2025","8"
"663","August 2025","U.S. Sugar Supply and Use","Total Use","","Sugar","United States","2024/25","Est.","Annual","12280.00","1000 Short Tons, Raw Value","2025-08-12","12:00:00.0000000","2025","8"
"663","August 2025","U.S. Sugar Supply and Use","TRQ","","Sugar","United States","2024/25","Est.","Annual","1516.00","1000 Short Tons, Raw Value","2025-08-12","12:00:00.0000000","2025","8"
"663","August 2025","U.S. Sugar Supply and Use","Beet Sugar","","Sugar","United States","2025/26","Proj.","Annual","5266.00","1000 Short Tons, Raw Value","2025-08-12","12:00:00.0000000","2025","8"
